solute,solvent,Gsolv
O,CCOCCOCCOCCOCCOCCOCCOCCOC,3.212
CO,CCOCCOCCOCCOCCOCCOCCOCCOC,2.782
CCO,CCOCCOCCOCCOCCOCCOCCOCCOC,3.013
FS(F)(F)(F)(F)F,CCOCCOCCOCCOCCOCCOCCOCCOC,-0.669
c1ccccc1,CCOCCOCCOCCOCCOCCOCCOCCOC,3.051
Cc1ccccc1,CCOCCOCCOCCOCCOCCOCCOCCOC,3.484
c1ccc(cc1)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,3.998
CC(C)O,CCOCCOCCOCCOCCOCCOCCOCCOC,3.051
Cc1ccc(cc1)C,CCOCCOCCOCCOCCOCCOCCOCCOC,3.842
c1ccncc1,CCOCCOCCOCCOCCOCCOCCOCCOC,3.832
CCOC(=O)C,CCOCCOCCOCCOCCOCCOCCOCCOC,2.946
CCCCCl,CCOCCOCCOCCOCCOCCOCCOCCOC,2.831
C(CCl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,3.493
CC(C)CO,CCOCCOCCOCCOCCOCCOCCOCCOC,3.799
Cc1ccccc1C,CCOCCOCCOCCOCCOCCOCCOCCOC,4.046
CC(Cl)(Cl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,2.915
C(=C(Cl)Cl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,3.284
COC=O,CCOCCOCCOCCOCCOCCOCCOCCOC,2.326
Cc1cccc(c1)C,CCOCCOCCOCCOCCOCCOCCOCCOC,3.905
S,CCOCCOCCOCCOCCOCCOCCOCCOC,1.366
CC=O,CCOCCOCCOCCOCCOCCOCCOCCOC,2.073
CC(C)C=O,CCOCCOCCOCCOCCOCCOCCOCCOC,2.68
C=CCO,CCOCCOCCOCCOCCOCCOCCOCCOC,3.662
C(F)(Cl)(Cl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,1.916
C=Cc1ccccc1,CCOCCOCCOCCOCCOCCOCCOCCOC,4.293
COC(=O)C=C,CCOCCOCCOCCOCCOCCOCCOCCOC,3.088
c1ccoc1,CCOCCOCCOCCOCCOCCOCCOCCOC,2.491
C(C(F)(F)F)F,CCOCCOCCOCCOCCOCCOCCOCCOC,1.508
CCCCC,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,1.976
CCCCCC,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.471
CCCCCCC,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.954
C1CCCCC1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.771
C(Cl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.799
C(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.354
C(Cl)(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.022
CCOCC,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.16
CC(C)OC(C)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.595
CC(C)(C)OC,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.465
C1CCOC1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.822
C1COCCO1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.348
CC(=O)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.425
CCC(=O)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.874
CC(=O)OC,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.551
CCCOC(=O)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.351
CCCCOC(=O)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.77
CC#N,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.815
O,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.825
CO,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.554
CCO,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.828
c1ccccc1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.104
Cc1ccccc1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.573
c1ccc(cc1)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,4.044
CC(C)O,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.922
Cc1ccc(cc1)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,4.028
c1ccncc1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.706
CCOC(=O)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.92
CCCCCl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.96
C(CCl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.356
CC(C)CO,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.712
Cc1ccccc1C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,4.147
CC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.007
C(=C(Cl)Cl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.356
COC=O,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.126
Cc1cccc(c1)C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,4.041
CC=O,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,1.902
CC(C)C=O,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.627
C=CCO,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,3.449
C(C(F)(Cl)Cl)(F)(F)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.275
C(F)(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.076
C=Cc1ccccc1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,4.332
COC(=O)C=C,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.997
c1ccoc1,CCCCCCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,2.399
[HH],CC(C)O,-1.07
O=O,CC(C)O,-0.65
N#N,CC(C)O,-0.83
[N-]=[N+]=O,CC(C)O,0.32
[C-]#[O+],CC(C)O,-0.72
C(=O)=O,CC(C)O,0.31
C,CC(C)O,-0.33
CC,CC(C)O,0.48
CCC,CC(C)O,0.89
CCCC,CC(C)O,1.49
CC(C)C,CC(C)O,1.39
CCCCC,CC(C)O,1.85
CCCCCC,CC(C)O,2.3
CCCC(C)C,CC(C)O,2.16
CCCCCCC,CC(C)O,2.74
CC(C)CC(C)C,CC(C)O,2.518
CCCCCCCC,CC(C)O,3.17
CC(C)C(C)C(C)C,CC(C)O,2.95
CCCCCCCCC,CC(C)O,3.63
C1CCCC1,CC(C)O,2.12
C1CCCCC1,CC(C)O,2.53
CCC1CCCCC1,CC(C)O,3.27
C=C,CC(C)O,0.33
CC=C,CC(C)O,0.97
C/C=C/C,CC(C)O,1.55
C/C=C\C,CC(C)O,1.61
C=CC=C,CC(C)O,1.53
CCCl,CC(C)O,1.81
C(Cl)Cl,CC(C)O,2.29
CCI,CC(C)O,2.58
CC(F)F,CC(C)O,1.1
COC,CC(C)O,1.56
CCCOCCC,CC(C)O,2.95
C1CCOC1,CC(C)O,2.89
C1COCCO1,CC(C)O,3.34
CC(=O)C,CC(C)O,2.46
CCC(=O)C,CC(C)O,2.99
CC(=O)OC,CC(C)O,2.46
CCCC#N,CC(C)O,3.37
N,CC(C)O,1.74
CCN(CC)CC,CC(C)O,3.31
C[N+](=O)[O-],CC(C)O,2.85
CO,CC(C)O,3.28
CCO,CC(C)O,3.55
CCCO,CC(C)O,4.02
CCCCO,CC(C)O,4.47
CCCCCO,CC(C)O,5.01
c1ccccc1,CC(C)O,2.67
Cc1ccccc1,CC(C)O,3.21
CCc1ccccc1,CC(C)O,3.53
CCCc1ccccc1,CC(C)O,3.93
CC(C)c1ccccc1,CC(C)O,3.79
CCCCc1ccccc1,CC(C)O,4.35
CC(C)(C)c1ccccc1,CC(C)O,4.1
c1ccc(cc1)Cl,CC(C)O,3.61
CC(C)O,CC(C)O,3.65
c1ccncc1,CC(C)O,3.86
CCOC(=O)C,CC(C)O,2.86
CC(C)CC(C)(C)C,CC(C)O,2.7
C1CC1,CC(C)O,1.16
C1CCCCCC1,CC(C)O,3.11
CCC=C,CC(C)O,1.45
CC(=C)C,CC(C)O,1.45
CC(C)(C)Cl,CC(C)O,2.05
CC(C)(C)Br,CC(C)O,2.37
CCCCCCCCCCO,CC(C)O,7.16
c1ccc(cc1)CCl,CC(C)O,4.37
c1ccc(cc1)CBr,CC(C)O,4.53
c1ccsc1,CC(C)O,2.75
CCC(C)(C)C,CC(C)O,2.0
CC1CCCCC1,CC(C)O,2.78
CC(C)CCC(C)C,CC(C)O,2.87
CC(Cl)(Cl)Cl,CC(C)O,2.61
CC(=O)CC(=O)C,CC(C)O,3.69
CCOC=O,CC(C)O,2.31
c1ccc(cc1)/C=C/c2ccccc2,CC(C)O,7.14
Cc1ccccn1,CC(C)O,4.31
CCCCC,CCN(CC)C(C=O)C,1.82
CCCCCC,CCN(CC)C(C=O)C,2.28
CCCCCCC,CCN(CC)C(C=O)C,2.74
CCCCCCCC,CCN(CC)C(C=O)C,3.19
C1CCCCC1,CCN(CC)C(C=O)C,2.6
C(Cl)Cl,CCN(CC)C(C=O)C,3.14
C(Cl)(Cl)Cl,CCN(CC)C(C=O)C,3.8
CCOCC,CCN(CC)C(C=O)C,2.16
CC(C)OC(C)C,CCN(CC)C(C=O)C,2.57
CCOC(C)(C)C,CCN(CC)C(C=O)C,2.68
CCC(C)(C)OC,CCN(CC)C(C=O)C,2.96
CC(C)(C)OC,CCN(CC)C(C=O)C,2.49
C1CCOC1,CCN(CC)C(C=O)C,2.91
CC(=O)C,CCN(CC)C(C=O)C,2.8
CCC(=O)C,CCN(CC)C(C=O)C,3.22
CCCC(=O)C,CCN(CC)C(C=O)C,3.6
CO,CCN(CC)C(C=O)C,3.46
CCO,CCN(CC)C(C=O)C,3.71
c1ccccc1,CCN(CC)C(C=O)C,3.22
Cc1ccccc1,CCN(CC)C(C=O)C,3.64
CC(C)O,CCN(CC)C(C=O)C,3.81
CCCC=C,CCN(CC)C(C=O)C,1.92
CCCCC=C,CCN(CC)C(C=O)C,2.39
CCCCCCC=C,CCN(CC)C(C=O)C,3.3
C1CCC=CC1,CCN(CC)C(C=O)C,2.82
CC=O,CCN(CC)C(C=O)C,2.24
CC(=O)OC=C,CCN(CC)C(C=O)C,3.08
CCCCC,c1ccc(cc1)[N+](=O)[O-],1.732
CCCCCC,c1ccc(cc1)[N+](=O)[O-],2.166
CCCC(C)C,c1ccc(cc1)[N+](=O)[O-],2.013
CCCCCCC,c1ccc(cc1)[N+](=O)[O-],2.621
CC(C)CC(C)C,c1ccc(cc1)[N+](=O)[O-],2.264
CCCCCCCC,c1ccc(cc1)[N+](=O)[O-],3.074
CC(C)C(C)C(C)C,c1ccc(cc1)[N+](=O)[O-],2.826
CCCCCCCCC,c1ccc(cc1)[N+](=O)[O-],3.531
C1CCCCC1,c1ccc(cc1)[N+](=O)[O-],2.482
CCC1CCCCC1,c1ccc(cc1)[N+](=O)[O-],3.244
C1COCCO1,c1ccc(cc1)[N+](=O)[O-],3.773
CCC(=O)C,c1ccc(cc1)[N+](=O)[O-],3.283
C[N+](=O)[O-],c1ccc(cc1)[N+](=O)[O-],3.547
CCO,c1ccc(cc1)[N+](=O)[O-],2.519
Cc1ccccc1,c1ccc(cc1)[N+](=O)[O-],3.657
CC(C)CCC(C)C,c1ccc(cc1)[N+](=O)[O-],2.699
CCCCC,CC(C)CC(=O)C,2.099
CCCCCC,CC(C)CC(=O)C,2.634
CCCCCCC,CC(C)CC(=O)C,3.198
C1CCCCC1,CC(C)CC(=O)C,2.877
C(Cl)(Cl)Cl,CC(C)CC(=O)C,3.309
C(Cl)(Cl)(Cl)Cl,CC(C)CC(=O)C,3.091
c1ccccc1,CC(C)CC(=O)C,3.253
C(CCl)Cl,CC(C)CC(=O)C,3.429
CC(Cl)(Cl)Cl,CC(C)CC(=O)C,3.134
CCCCCC(=O)OCC,CCCCCC(=O)OCC,4.844
CCCCC,CC(C)N1CCCC1=O,1.647
CCCCCC,CC(C)N1CCCC1=O,2.064
CCCCCCC,CC(C)N1CCCC1=O,2.57
CCCCCCCC,CC(C)N1CCCC1=O,3.007
C1CCCCC1,CC(C)N1CCCC1=O,2.497
C(Cl)Cl,CC(C)N1CCCC1=O,3.173
CCOCC,CC(C)N1CCCC1=O,2.047
CC(C)OC(C)C,CC(C)N1CCCC1=O,2.387
CCOC(C)(C)C,CC(C)N1CCCC1=O,2.521
CCC(C)(C)OC,CC(C)N1CCCC1=O,2.841
CC(C)(C)OC,CC(C)N1CCCC1=O,2.37
C1CCOC1,CC(C)N1CCCC1=O,2.861
CC(=O)C,CC(C)N1CCCC1=O,2.815
CCC(=O)C,CC(C)N1CCCC1=O,3.213
CCCC(=O)C,CC(C)N1CCCC1=O,3.591
c1ccccc1,CC(C)N1CCCC1=O,3.271
Cc1ccccc1,CC(C)N1CCCC1=O,3.699
CCCC=C,CC(C)N1CCCC1=O,1.786
CCCCC=C,CC(C)N1CCCC1=O,2.255
CCCCCC=C,CC(C)N1CCCC1=O,2.725
CCCCCCC=C,CC(C)N1CCCC1=O,3.176
C1CCC=CC1,CC(C)N1CCCC1=O,2.76
[HH],CCCCCCCCCCCCO,-1.394
[HH],C(CCl)Cl,-1.26
O=O,C(CCl)Cl,-0.8
N#N,C(CCl)Cl,-0.84
[C-]#[O+],C(CCl)Cl,-0.84
C(=O)=O,C(CCl)Cl,0.57
O=S=O,C(CCl)Cl,1.87
CCCCC,C(CCl)Cl,1.99
CCCCCC,C(CCl)Cl,2.51
CCCC(C)C,C(CCl)Cl,2.34
CCCCCCC,C(CCl)Cl,2.98
CC(C)CC(C)C,C(CCl)Cl,2.63
CCCCCCCC,C(CCl)Cl,3.44
CC(C)C(C)C(C)C,C(CCl)Cl,3.19
CCCCCCCCC,C(CCl)Cl,3.89
C1CCCCC1,C(CCl)Cl,2.79
CCC1CCCCC1,C(CCl)Cl,3.57
C=C,C(CCl)Cl,0.36
C(Cl)Cl,C(CCl)Cl,2.73
C(Cl)(Cl)Cl,C(CCl)Cl,3.06
C(Cl)(Cl)(Cl)Cl,C(CCl)Cl,3.04
CI,C(CCl)Cl,2.65
CCI,C(CCl)Cl,3.08
CCOCC,C(CCl)Cl,2.55
CCCCOCCCC,C(CCl)Cl,4.38
C1CCOC1,C(CCl)Cl,3.16
C1COCCO1,C(CCl)Cl,4.23
CC(=O)C,C(CCl)Cl,3.13
CCC(=O)C,C(CCl)Cl,3.64
CC(=O)OC,C(CCl)Cl,3.09
CCCCOC(=O)C,C(CCl)Cl,4.42
CC#N,C(CCl)Cl,3.15
CCC#N,C(CCl)Cl,3.76
CCN(CC)CC,C(CCl)Cl,3.57
C[N+](=O)[O-],C(CCl)Cl,3.57
CO,C(CCl)Cl,2.16
CCO,C(CCl)Cl,2.67
CCCO,C(CCl)Cl,3.18
CCCCCO,C(CCl)Cl,4.07
CCCCCCO,C(CCl)Cl,4.45
c1ccccc1,C(CCl)Cl,3.32
Cc1ccccc1,C(CCl)Cl,3.89
CCCCCCCCCCCCCCCC,C(CCl)Cl,7.08
CCBr,C(CCl)Cl,2.64
C(=S)=S,C(CCl)Cl,2.41
Cc1ccc(cc1)C,C(CCl)Cl,4.37
c1ccncc1,C(CCl)Cl,4.16
CCOC(=O)C,C(CCl)Cl,3.7
CCCCCl,C(CCl)Cl,3.25
CC(C)(C)Cl,C(CCl)Cl,2.62
CC(C)(C)Br,C(CCl)Cl,2.95
COC(=O)OC,C(CCl)Cl,3.71
CCCC=C,C(CCl)Cl,2.1
CC(C)C=C,C(CCl)Cl,1.99
CC(=C)C=C,C(CCl)Cl,2.42
C(CCl)Cl,C(CCl)Cl,3.47
CCCCl,C(CCl)Cl,2.71
CC(=O)O,C(CCl)Cl,3.41
Cc1ccccc1C,C(CCl)Cl,4.49
CC(C)CCC(C)C,C(CCl)Cl,3.1
CC(Cl)(Cl)Cl,C(CCl)Cl,3.11
CC(Cl)Cl,C(CCl)Cl,2.95
C(C(Cl)Cl)Cl,C(CCl)Cl,4.01
C(=C(Cl)Cl)(Cl)Cl,C(CCl)Cl,3.7
C1CCC(=O)C1,C(CCl)Cl,4.59
CS(=O)C,C(CCl)Cl,6.28
Cc1cccc(c1)C,C(CCl)Cl,4.38
c1ccc(cc1)N,C(CCl)Cl,5.75
c1ccc(cc1)[N+](=O)[O-],C(CCl)Cl,6.15
c1ccc(cc1)CO,C(CCl)Cl,5.35
C1CCC(=O)CC1,C(CCl)Cl,4.97
CCCC[N+](=O)[O-],C(CCl)Cl,4.88
CC(=O)c1ccccc1,C(CCl)Cl,5.74
C(C(Cl)Cl)(Cl)Cl,C(CCl)Cl,4.67
C(=C/Cl)\Cl,C(CCl)Cl,2.72
CCC(=O)O,C(CCl)Cl,3.75
CCCC(=O)O,C(CCl)Cl,4.47
CCCCC(=O)O,C(CCl)Cl,4.75
CCCCCC(=O)O,C(CCl)Cl,5.13
C(C(F)(Cl)Cl)(F)(F)Cl,C(CCl)Cl,2.05
CC(=O)N(C)C,C(CCl)Cl,5.31
C(=O)O,C(CCl)Cl,3.23
COCCOC,C(CCl)Cl,3.55
CCOC(C)OCC,C(CCl)Cl,3.86
c1ccc(c(c1)[N+](=O)[O-])Cl,C(CCl)Cl,6.35
CCC(=O)c1ccccc1,C(CCl)Cl,6.41
CCCCCCCCCC(=O)O,C(CCl)Cl,6.83
CCCCCCCOC(=O)C,CCCCCCCOC(=O)C,5.415
CCCCCC,CC(C)(C)OC,2.94
CCCC(C)C,CC(C)(C)OC,2.76
CCCCCCC,CC(C)(C)OC,3.43
C1CCCC1,CC(C)(C)OC,2.6
C1CCCCC1,CC(C)(C)OC,3.05
CC(C)(C)OC,CC(C)(C)OC,2.79
CC#N,CC(C)(C)OC,2.69
CO,CC(C)(C)OC,2.53
CCO,CC(C)(C)OC,2.89
CCCO,CC(C)(C)OC,3.37
CCCCO,CC(C)(C)OC,3.9
c1ccccc1,CC(C)(C)OC,3.16
CC(C)O,CC(C)(C)OC,3.09
CC(C)CC(C)(C)C,CC(C)(C)OC,3.41
C(C(F)(Cl)Cl)(F)(Cl)Cl,CC(C)(C)OC,3.43
COC(=O)OC,CC(C)(C)OC,3.11
C(CCl)Cl,CC(C)(C)OC,3.186
CC(C)(C)O,CC(C)(C)OC,3.2
CC1CCCCC1,CC(C)(C)OC,3.52
CCOC(=O)OCC,CC(C)(C)OC,3.92
C(C(F)(Cl)Cl)(F)(F)Cl,CC(C)(C)OC,2.65
C(C(F)(F)F)(Cl)Br,CC(C)(C)OC,3.44
CN1CCCCC1,CC(C)(C)OC,3.52
[HH],CCCCOCCCC,-1.04
O=O,CCCCOCCCC,-0.57
N#N,CCCCOCCCC,-0.68
CCCC,CCCCOCCCC,1.79
CCCCC,CCCCOCCCC,2.33
CCCCCC,CCCCOCCCC,2.82
CCCCCCC,CCCCOCCCC,3.38
CCCCCCCC,CCCCOCCCC,3.85
C1CCCCC1,CCCCOCCCC,3.01
C(Cl)Cl,CCCCOCCCC,2.35
C(Cl)(Cl)Cl,CCCCOCCCC,3.05
C(Cl)(Cl)(Cl)Cl,CCCCOCCCC,3.05
CCOCC,CCCCOCCCC,2.43
CCCCOCCCC,CCCCOCCCC,4.02
C1CCOC1,CCCCOCCCC,2.79
C1COCCO1,CCCCOCCCC,3.14
CC(=O)C,CCCCOCCCC,2.25
CCC(=O)C,CCCCOCCCC,2.73
CCCCCC(=O)C,CCCCOCCCC,4.21
CCCC(=O)CCC,CCCCOCCCC,4.12
CC#N,CCCCOCCCC,2.12
C[N+](=O)[O-],CCCCOCCCC,2.59
CO,CCCCOCCCC,1.94
CCO,CCCCOCCCC,2.39
CCCCO,CCCCOCCCC,3.43
c1ccccc1,CCCCOCCCC,3.01
Cc1ccccc1,CCCCOCCCC,3.58
CCCCCl,CCCCOCCCC,3.01
C(CCl)Cl,CCCCOCCCC,3.05
CC(Cl)(Cl)Cl,CCCCOCCCC,2.99
C1CCC(=O)C1,CCCCOCCCC,3.53
CCCCN,CCCCOCCCC,2.68
CCCCCCl,CCCCOCCCC,3.51
CCCN,CCCCOCCCC,2.14
[HH],CC(C)CO,-1.12
O=O,CC(C)CO,-0.65
N#N,CC(C)CO,-0.89
[C-]#[O+],CC(C)CO,-0.76
C(=O)=O,CC(C)CO,0.27
C,CC(C)CO,-0.29
CC,CC(C)CO,0.47
CCC,CC(C)CO,0.97
CCCC,CC(C)CO,1.49
CC(C)C,CC(C)CO,1.32
CCCCCC,CC(C)CO,2.46
CCCCCCC,CC(C)CO,2.87
C1CCCCC1,CC(C)CO,2.83
C=C,CC(C)CO,0.34
CC=C,CC(C)CO,0.95
C/C=C/C,CC(C)CO,1.57
C/C=C\C,CC(C)CO,1.62
C=CC=C,CC(C)CO,1.51
C(F)(F)(F)F,CC(C)CO,-0.73
CCCl,CC(C)CO,1.78
CC(F)F,CC(C)CO,0.99
COC,CC(C)CO,1.54
CCCOCCC,CC(C)CO,3.06
CCC(=O)C,CC(C)CO,2.99
CCCC#N,CC(C)CO,3.34
N,CC(C)CO,1.86
CO,CC(C)CO,3.16
CCO,CC(C)CO,3.51
CCCO,CC(C)CO,3.99
CCCCO,CC(C)CO,4.49
CCCCCO,CC(C)CO,5.02
FS(F)(F)(F)(F)F,CC(C)CO,-0.07
c1ccccc1,CC(C)CO,2.72
Cc1ccccc1,CC(C)CO,3.2
CCc1ccccc1,CC(C)CO,3.63
c1ccc(cc1)Cl,CC(C)CO,3.73
Cc1ccc(cc1)C,CC(C)CO,3.62
c1ccncc1,CC(C)CO,4.16
CCC=C,CC(C)CO,1.45
CC(=C)C,CC(C)CO,1.45
CCCCCl,CC(C)CO,2.73
[2H][2H],CC(C)CO,-1.12
CC(C)CO,CC(C)CO,4.28
CC(C)(C)O,CC(C)CO,3.77
CCCCBr,CC(C)CO,3.04
Cc1ccccn1,CC(C)CO,4.54
C(=O)=O,C1CC(=O)OC1,0.44
CCCCC,C1CC(=O)OC1,1.314
CCCCCC,C1CC(=O)OC1,1.661
CCCC(C)C,C1CC(=O)OC1,1.551
CCCCCCC,C1CC(=O)OC1,2.015
CC(C)CC(C)C,C1CC(=O)OC1,1.733
CCCCCCCC,C1CC(=O)OC1,2.36
CC(C)C(C)C(C)C,C1CC(=O)OC1,2.229
CCCCCCCCC,C1CC(=O)OC1,2.726
C1CCCCC1,C1CC(=O)OC1,2.076
CCC1CCCCC1,C1CC(=O)OC1,2.656
C1COCCO1,C1CC(=O)OC1,3.74
CCC(=O)C,C1CC(=O)OC1,3.283
C[N+](=O)[O-],C1CC(=O)OC1,3.973
CCO,C1CC(=O)OC1,3.145
Cc1ccccc1,C1CC(=O)OC1,3.524
CC(C)CCC(C)C,C1CC(=O)OC1,2.078
CCC,C1CCOCC1,1.22
CCCC,C1CCOCC1,1.79
CC(C)C,C1CCOCC1,1.62
CCCCCC,C1CCOCC1,2.6
CC=C,C1CCOCC1,1.26
C/C=C/C,C1CCOCC1,1.92
C/C=C\C,C1CCOCC1,1.98
C=CC=C,C1CCOCC1,1.97
C(F)(F)(F)F,C1CCOCC1,-0.735
CCCl,C1CCOCC1,2.26
CC(F)F,C1CCOCC1,1.45
COC,C1CCOCC1,1.62
FS(F)(F)(F)(F)F,C1CCOCC1,-0.038
CCC=C,C1CCOCC1,1.83
CC(=C)C,C1CCOCC1,1.82
CCCCCCCC,c1(c(c(c(c(c1F)F)F)F)F)F,3.544
C1COCCO1,c1(c(c(c(c(c1F)F)F)F)F)F,3.606
CCC(=O)C,c1(c(c(c(c(c1F)F)F)F)F)F,3.172
C[N+](=O)[O-],c1(c(c(c(c(c1F)F)F)F)F)F,3.037
CCO,c1(c(c(c(c(c1F)F)F)F)F)F,2.041
Cc1ccccc1,c1(c(c(c(c(c1F)F)F)F)F)F,3.912
CC(C)OC,CC(C)OC,2.46
[HH],CCCCCCO,-1.18
O=O,CCCCCCO,-0.72
N#N,CCCCCCO,-0.955
[N-]=[N+]=O,CCCCCCO,0.36
C,CCCCCCO,-0.345
CC,CCCCCCO,0.427
CCCCC,CCCCCCO,1.967
CCCCCC,CCCCCCO,2.485
CCCCCCC,CCCCCCO,2.934
C1CCCCC1,CCCCCCO,2.75
C=C,CCCCCCO,0.318
C(F)(F)(F)F,CCCCCCO,-0.885
C(Cl)(Cl)(Cl)Cl,CCCCCCO,2.812
CCCOCCC,CCCCCCO,3.02
CC(C)(C)OC,CCCCCCO,2.6
CCC(=O)C,CCCCCCO,2.842
CCCC#N,CCCCCCO,3.169
CCCCCO,CCCCCCO,4.9
CCCCCCO,CCCCCCO,5.24
CCCCCCCO,CCCCCCO,5.92
CCCCCCCCO,CCCCCCO,6.29
FS(F)(F)(F)(F)F,CCCCCCO,-0.25
Cc1ccccc1,CCCCCCO,3.322
CCc1ccccc1,CCCCCCO,3.7
CC(C)CC(C)(C)C,CCCCCCO,2.982
CC(C)CC(C)O,CC(C)CC(C)O,4.62
[HH],C1COCCO1,-1.29
O=O,C1COCCO1,-0.81
N#N,C1COCCO1,-1.04
C(=O)=O,C1COCCO1,0.85
O=S=O,C1COCCO1,2.5
C,C1COCCO1,-0.41
CC,C1COCCO1,0.38
CCC,C1COCCO1,0.91
CCCC,C1COCCO1,1.56
CCCCC,C1COCCO1,1.89
CC(C)(C)C,C1COCCO1,1.58
CCCCCC,C1COCCO1,2.33
CCCC(C)C,C1COCCO1,2.19
CCCCCCC,C1COCCO1,2.79
CC(C)CC(C)C,C1COCCO1,2.45
CCCCCCCC,C1COCCO1,3.24
CC(C)C(C)C(C)C,C1COCCO1,3.02
CCCCCCCCC,C1COCCO1,3.69
C1CCCCC1,C1COCCO1,2.65
CCC1CCCCC1,C1COCCO1,3.39
C=C,C1COCCO1,0.43
CC=C,C1COCCO1,1.0
C=CC=C,C1COCCO1,1.49
C#C,C1COCCO1,1.25
C(F)(F)(F)F,C1COCCO1,-1.01
C(Cl)Cl,C1COCCO1,3.0
C(Cl)(Cl)Cl,C1COCCO1,3.4
C(Cl)(Cl)(Cl)Cl,C1COCCO1,3.17
C1COCCO1,C1COCCO1,3.77
CC(=O)C,C1COCCO1,2.84
CCC(=O)C,C1COCCO1,3.28
CCCCC(=O)C,C1COCCO1,4.17
CC#N,C1COCCO1,3.21
CCN(CC)CC,C1COCCO1,2.98
